ID,Title,Summary,Date,Writer
4874199,"'컴백' 유나이트 ""데뷔 6개월 만에 치명적으로 돌아왔죠""[일문일답]",그룹 유나이트(YOUNITE)의 세 번째 EP ‘유니온(YOUNI-ON)’이 31일 공개된다. 유나이트의 새 앨범 ‘유니온’은 데뷔 앨범 ‘유니버스(YOUNI-...,2022-10-31 14:16,박세연
4874182,이무진 ‘개똥벌레’ 재해석..영화 ‘동감’ 컬래버 음원 참여[공식],"대세 싱어송라이터 이무진이 영화 '동감'의 컬래버레이션 음원에 전격 참여했다. 재해석한 명곡, ‘개똥벌레’를 통해서다. 31일 빅플래닛메이드엔터에 따르면 이무진...",2022-10-31 13:58,한현정
4874174,"박보연, 아스트로 라키와 열애설 부인…""좋은 동료 사이""[공식]",배우 박보연이 그룹 아스트로 멤버 라키와 열애설을 부인했다. 박보연 소속사 매니지먼트 구 측은 31일 매일경제 스타투데이에 열애설과 관련해 “라키와 같은 작품...,2022-10-31 13:52,양소영
4874171,"이태원 참사에...이찬원 ""노래 못해요"" 했다가 관객 폭언 '봉변'",가수 이찬원이 행사장에서 이태원 참사에 애도하며 노래를 부를 수 없다고 양해를 구했다가 관객에게 봉변을 당했다. 이찬원은 지난 30일 전라남도 화순군에서 열린...,2022-10-31 13:50,양소영
4874165,"'라디오쇼' 박명수 불참, 무슨일?",방송인 박명수가 '라디오쇼'에 불참했다. 31일 방송된 KBS Cool FM '박명수의 라디오쇼'(이하 '라디오쇼')에는 DJ 박명수가 불참했다. 박명수의 빈...,2022-10-31 13:44,김소연
4874164,'연예인 매니저로 살아남기' 제작발표회 연기…이태원 참사 애도,"tvN 새 월화드라마 ‘연예인 매니저로 살아남기’ 제작발표회가 잠정 연기됐다. tvN은 31일 ""오는 11월 2일 오후 2시 진행 예정이었던 tvN 새 월화드라...",2022-10-31 13:42,신영은
4874159,"박해진, JTBC ‘사랑의열매 캠페인’ 내레이션",배우 박해진이 선한 영향력을 실천한다. 31일 방송되는 사랑의열매 사회복지공동모금회와 JTBC가 함께한 배분 홍보 방송캠페인 영상 내래이션을 맡았다. 박해진은...,2022-10-31 13:36,진향희
4874156,영화계도 ‘이태원 참사’ 애도 동참...행사 전면 취소[MK무비],영화계도 ‘이태원 참사’를 애도하기 위해 예정된 행사 일정을 전면 취소했다. 31일 오전 진행 예정이었던 마동석의 신작 영화 '압꾸정' 제작보고회가 취소됐다. 마동석이 오랜 연인 예정화와 혼인신고를 마치고 법적 부부가 된 ...,2022-10-31 13:34,한현정
4874151,"'더패뷸러스' 제발회·공개일 연기…""이태원 참사 애도""",‘더 패뷸러스’가 이태원 참사 여파로 제작발표회와 공개일을 연기한다. 넷플릭스는 31일 “‘더 패뷸러스’ 제작발표회와 작품 공개를 잠정 연기한다”고 밝혔다. ...,2022-10-31 13:16,양소영
4874150,'사랑과 야망' 최종수 PD 별세...향년 76세,"'드라마 왕국' MBC를 만든 일등공신 최종수 PD가 별세했다. 향년 76세. 31일 최종수 PD의 장남 최성필 씨는 매일경제 스타투데이에 ""아버지가 30일 ...",2022-10-31 13:10,김소연
4874147,"김준한, 아티스트컴퍼니 전속계약…이정재 정우성 한솥밥",배우 김준한이 아티스트컴퍼니와 함께한다. 아티스트컴퍼니는 31일 “김준한과 한 식구가 되어 기쁘다. 김준한이 더욱 다양한 활동을 펼칠 수 있도록 적극적으로 지...,2022-10-31 13:02,양소영
4874129,"[단독]'일타강사' 첫방송, 11월 2일→9일…이태원 참사 여파",'일타강사' 첫 방송이 이태원 참사 여파로 일주일 미뤄졌다. 31일 MBC 관계자에 따르면 오는 11월 2일 첫 방송 예정이던 새 예능 프로그램 ‘일타강사’는...,2022-10-31 12:10,김소연
4874121,‘맥베스 레퀴엠’ 제작발표회 연기…“이태원 참사 애도”,"연극 '맥베스 레퀴엠' 제작발표회가 잠정 연기됐다. 국립정동극장은 31일 ""지난 주말 이태원 참사와 관련해 피해자 분들께 깊은 애도와 위로를 드리며, 11월 1...",2022-10-31 11:48,신영은
4874117,"'이태원 참사 사망' 이지한, '꼭두의 계절' 촬영 중이었다",이태원 참사로 세상을 떠난 고(故) 이지한(24)이 드라마 촬영 중이었던 것으로 드러나 안타까움을 더한다. MBC 관계자는 31일 매일경제 스타투데이에 “이지...,2022-10-31 11:42,양소영
4874113,"BJ 요원 ""이태원 참사 골목에 있었다""…다친 발 공개",아프리카TV BJ 요원이 이태원 참사 현장에 있었다며 심적 충격을 드러냈다. BJ 요원은 지난 30일 자신의 아프리카TV 채널 공지사항에 '여러분'이라는 제목...,2022-10-31 11:40,김민주
4874109,"'스맨파'·'엠카'·'쇼미11', 이태원 참사에 결방 확정","Mnet 대표 음악 예능 프로그램들이 이태원 참사 여파로 결방한다. 31일 Mnet에 따르면 같은 날 방송되는 '아티스탁 게임', '스맨파 코멘터리'와 11월...",2022-10-31 11:32,박세연
4874091,"트렌드지, 이태원 참사에 앨범 발매 연기","그룹 트렌드지가 이태원 참사 추모 분위기에 맞춰 앨범 발매를 연기한다. 트렌드지 소속사 글로벌에이치미디어는 31일 ""11월 3일 발매 예정이었던 트렌드지의 신...",2022-10-31 11:20,박세연
