ID,Title,Summary,Date,Writer
4900568,"""무조건 많이 낳아라""…인구 감소에 다급해진 중국",지난해 전체 인구가 61년 만에 처음으로 줄어드는 등 인구 절벽이 가파르게 진행될 가능성이 커진 중국이 대책 마련에 나섰습니다. 현지시각 31일 중국 매...,2023-02-01 16:15,최유나
4900513,"""러·우크라 군인 사상자 20만 명…사망자는 러가 더 많아""",작년 2월 개전 이래 러시아와 우크라이나 양축에서 20만 명에 달하는 군인 사상자가 발생한 것으로 나타났다고 영국 일간 가디언이 익명을 요구한 서방측 관리...,2023-02-01 14:12,박통일
4900481,"""300명 손목에 붉은 밴드, 에이즈 감염자였다""…러 용병의 민낯",우크라이나 전쟁에 참전 중인 러시아 민간 용병 상당수가 에이즈 등의 질병을 앓고 있는 것으로 전해졌습니다. 31일(한국시간) USA 헤럴드가 우크라이나 ...,2023-02-01 11:36,양서정
4900720,"백종원, 나폴리에 한식당을?…""한국 예능 촬영 중""",이탈리아 남부 나폴리에서 촬영 중인 한식 관련 한국 예능 프로그램이 현지 언론에 포착됐습니다. 이탈리아 언론 '팬페이지'는 지난달 30일(현지시간) 나폴...,2023-02-02 07:27,
4900693,미 연준 '베이비 스텝' 속도조절...기준금리 4.50~4.75%로 인상,미국 중앙은행인 연방준비제도가 올해 첫 기준금리를 0.25%포인트 올렸습니다. 미 연준은 공개시장위원회 정례회의 결과 현재 4.25~4.50%인 기준금...,2023-02-02 04:31,고정수
4900701,"미 연준, 기준금리 0.25%p 인상…뉴욕증시 상승 반전",【 앵커멘트 】 미 연방준비제도가 올해 첫 회의에서 예상대로 기준 금리를 0.25%포인트 인상했습니다. 파월 연준 의장은 인플레이션 지속 가능성을 여...,2023-02-02 07:00,최중락
4900713,"중국, 한국발 입국자 코로나 검사 '보복 방역' 논란",【 앵커멘트 】 중국 방역 당국이 한국발 입국자에 대한 코로나19 검사를 예고대로 시행하면서 같은 비행기에 탄 중국인은 제외해 논란이 일고 있습니다. ...,2023-02-02 07:00,고정수
4900622,'엄마' 외치다 숨진 흑인 가해자에 백인 포함…미 당국 은폐,【 앵커멘트 】 미국에서 20대 흑인 운전자를 집단 구타해 숨지게 한 경찰관 중에 백인이 있었던 것으로 드러났습니다. 그동안 이 사실이 은폐됐단 사실...,2023-02-01 18:02,송주영
4900586,"중국, 하늘·바다서 동시에 대만 포위 대규모 무력시위",중국이 군용기와 군함을 대거 동원해 대만 인근 하늘과 바다에서 동시에 대만을 포위하는 무력시위를 벌였습니다. 대만 국방부에 따르면 어제(31일) 오전...,2023-02-01 16:45,박통일
4900240,"""어부야, 그물 준비해라""…돌고래와 어민의 협업 사냥, 숨겨진 비밀은?",브라질 남동부 라구나강 어귀에서 매년 여름 어부들이 큰돌고래가 몰아주는 숭어 떼를 그물을 던져 잡는다는 것이 알려지며 화제입니다. 이 둘이 최소 140년...,2023-01-31 16:19,김지영 인턴
4900418,"""나랑 닮은 사람 골라 죽였다""…독일 20대女, '도플갱어 살인'",독일의 20대 여성이 자신과 꼭 닮은 여성을 살해해 죽음을 위장하려 한 혐의로 수사를 받고 있다고 영국 가디언과 AFP 통신 등이 30일(현지시간) 보도했습니...,2023-02-01 09:20,선예랑
4900397,"美 시카고 검찰, 4년 기다린 가수 켈리 성착취 재판 하루 전 '공소 취하'",미국 시카고를 관할하는 일리노이주 쿡카운티 검찰이 미성년자 성착취 혐의를 받는 알 켈리(56)에 대한 공소를 취하했습니다. 이미 연방 사법당국 처벌에 의해 수십 ...,2023-02-01 08:33,임다원
4900389,"현대차 아이오닉6 美서 주행거리 581㎞ 인증…""테슬라 앞질러""",현대자동차의 세단형 전기차 아이오닉6가 미국 환경보호청(EPA)에서 최대 581㎞ 주행거리 인증을 받았습니다. 전기소비효율(전비·가솔린차의 연비와 같은 ...,2023-02-01 08:21,
